video_title,site_name,recorded_at,action,nest,frame_number,track_id,taxon,ml_confidence,timestamp
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,43,3055,25,bee,0.824767601691094,2024-05-23 12:41:41.833333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,43,3250,26,bee,0.9673501779387919,2024-05-23 12:41:48.333333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,48,3325,26,bee,0.999933410538506,2024-05-23 12:41:50.833333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,52,3914,29,bee,0.8651106310048049,2024-05-23 12:42:10.466667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,48,3984,34,bee,0.9759069181133988,2024-05-23 12:42:12.800000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,35,4128,41,bee,0.973423208010403,2024-05-23 12:42:17.600000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,46,4413,42,bee,0.9647422047253492,2024-05-23 12:42:27.100000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,53,4437,43,bee,0.9034223804060959,2024-05-23 12:42:27.900000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,53,4503,43,bee,0.9167080946918102,2024-05-23 12:42:30.100000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,46,4999,45,bee,0.9246166383267347,2024-05-23 12:42:46.633333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,53,5312,46,bee,0.8173413077128139,2024-05-23 12:42:57.066667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,1,5409,49,bee,0.9250859017567344,2024-05-23 12:43:00.300000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,36,5627,50,bee,0.9518398047949232,2024-05-23 12:43:07.566667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,53,5665,51,bee,0.9803101127402455,2024-05-23 12:43:08.833333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,53,5741,51,bee,0.9803101127402455,2024-05-23 12:43:11.366667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,11,6509,53,bee,0.9767552231345121,2024-05-23 12:43:36.966667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,46,6875,55,bee,0.999933410538506,2024-05-23 12:43:49.166667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,41,7237,57,bee,0.9744672475538604,2024-05-23 12:44:01.233333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,34,7922,63,bee,0.6907643500805887,2024-05-23 12:44:24.066667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,34,8096,66,bee,0.7211139962232563,2024-05-23 12:44:29.866667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,34,8096,66,bee,0.6644612506307774,2024-05-23 12:44:29.866667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,35,8191,70,bee,0.8831499975862604,2024-05-23 12:44:33.033333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,41,8545,73,bee,0.9758416161910206,2024-05-23 12:44:44.833333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,41,8622,73,bee,0.9672049650268388,2024-05-23 12:44:47.400000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,11,8550,74,bee,0.9806222494121952,2024-05-23 12:44:45.000000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,35,8980,76,bee,0.9194046722097688,2024-05-23 12:44:59.333333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,35,9057,76,bee,0.92143080461395,2024-05-23 12:45:01.900000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,41,9972,78,bee,0.9286853868317104,2024-05-23 12:45:32.400000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,35,10789,79,bee,0.9760421326471858,2024-05-23 12:45:59.633333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,60,10857,80,bee,0.9424937859320934,2024-05-23 12:46:01.900000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,36,12020,81,bee,0.9765165229036198,2024-05-23 12:46:40.666667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,60,12403,82,bee,0.9845684295289763,2024-05-23 12:46:53.433333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,60,12513,82,bee,0.9858883318488785,2024-05-23 12:46:57.100000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,8,12610,83,bee,0.9203656101307557,2024-05-23 12:47:00.333333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,42,12566,84,bee,0.8521483601301678,2024-05-23 12:46:58.866667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,36,12838,85,bee,0.9664919477778711,2024-05-23 12:47:07.933333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,35,13224,86,bee,0.8776003957728097,2024-05-23 12:47:20.800000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,19,13826,88,bee,0.9522437713103585,2024-05-23 12:47:40.866667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,60,13761,89,bee,0.714366495766987,2024-05-23 12:47:38.700000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,53,13868,92,bee,0.7059723754691647,2024-05-23 12:47:42.266667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,55,14024,93,bee,0.9966476962527918,2024-05-23 12:47:47.466667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,42,14118,95,bee,0.9996366363449576,2024-05-23 12:47:50.600000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,55,14195,98,bee,0.9794962730633773,2024-05-23 12:47:53.166667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,55,14264,98,bee,0.9821192037807285,2024-05-23 12:47:55.466667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,55,14444,101,bee,0.7524245744426727,2024-05-23 12:48:01.466667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,52,14607,102,bee,0.9634104837415789,2024-05-23 12:48:06.900000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,35,14726,105,bee,0.9616726797178949,2024-05-23 12:48:10.866667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,8,14943,106,bee,0.971062153705427,2024-05-23 12:48:18.100000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,52,15118,107,bee,0.8639442192331379,2024-05-23 12:48:23.933333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,52,15328,109,bee,0.8719559580912069,2024-05-23 12:48:30.933333
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Entry,36,16317,117,bee,0.7268799445145969,2024-05-23 12:49:03.900000
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,42,17027,118,bee,0.9128472595329568,2024-05-23 12:49:27.566667
cvprmendels_2024-05-23_12_40_00,cvprmendels,2024-05-23T12:40:00+00:00,Exit,19,17091,119,bee,0.6053525587404954,2024-05-23 12:49:29.700000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,11,658,1,bee,0.8114337068394402,2024-05-23 18:20:22.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,1,718,2,bee,0.9347949490322977,2024-05-23 18:20:24.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,10,901,3,bee,0.9643719770215633,2024-05-23 18:20:31.033333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,48,871,7,bee,0.859354563734006,2024-05-23 18:20:30.033333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,58,1002,11,bee,0.999933410538506,2024-05-23 18:20:34.400000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,10,939,12,bee,0.9376087951688088,2024-05-23 18:20:32.300000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,20,994,12,bee,0.9815972676961586,2024-05-23 18:20:34.133333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,41,1151,15,bee,0.9485615018357487,2024-05-23 18:20:39.366667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,58,1258,16,bee,0.8946907445087213,2024-05-23 18:20:42.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,60,1330,16,bee,0.999933410538506,2024-05-23 18:20:45.333333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,20,1757,20,bee,0.7109005955157012,2024-05-23 18:20:59.566667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,8,1842,22,bee,0.8922394675838974,2024-05-23 18:21:02.400000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,20,2027,23,bee,0.9766883038675012,2024-05-23 18:21:08.566667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,3,2428,25,bee,0.9164855862754642,2024-05-23 18:21:21.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,60,2948,26,bee,0.9832628235860252,2024-05-23 18:21:39.266667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,60,3030,26,bee,0.979314325731948,2024-05-23 18:21:42.000000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,43,3419,27,bee,0.7470441996579357,2024-05-23 18:21:54.966667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,43,3448,30,bee,0.9721135482685536,2024-05-23 18:21:55.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,47,3543,30,bee,0.9939277859263241,2024-05-23 18:21:59.100000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,8,3627,32,bee,0.8632415546263636,2024-05-23 18:22:01.900000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,47,3993,33,bee,0.8337408593687077,2024-05-23 18:22:14.100000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,10,4235,33,bee,0.8853281961055381,2024-05-23 18:22:22.166667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,11,4208,35,bee,0.7880778727018836,2024-05-23 18:22:21.266667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,10,4267,36,bee,0.76088179234053,2024-05-23 18:22:23.233333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,1,4753,40,bee,0.8403062962008402,2024-05-23 18:22:39.433333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,20,4766,41,bee,0.8718340299717943,2024-05-23 18:22:39.866667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,60,4918,44,bee,0.8368796055923583,2024-05-23 18:22:44.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,1,4938,45,bee,0.7572369403913208,2024-05-23 18:22:45.600000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,5,5057,46,bee,0.9432221951717764,2024-05-23 18:22:49.566667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,3,5122,46,bee,0.999933410538506,2024-05-23 18:22:51.733333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,8,5946,47,bee,0.7568947764529179,2024-05-23 18:23:19.200000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,45,6870,48,bee,0.8360837562899429,2024-05-23 18:23:50.000000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,50,7161,49,bee,0.9946903997858177,2024-05-23 18:23:59.700000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,40,7344,50,bee,0.8311578954068886,2024-05-23 18:24:05.800000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,7,8015,53,bee,0.7642570137972453,2024-05-23 18:24:28.166667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,40,8163,54,bee,0.8965250361948469,2024-05-23 18:24:33.100000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,59,8465,54,bee,0.7307771828609362,2024-05-23 18:24:43.166667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,45,8593,59,bee,0.9030910517205066,2024-05-23 18:24:47.433333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,45,8695,59,bee,0.8892028743047986,2024-05-23 18:24:50.833333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,50,8850,61,bee,0.9742858103484585,2024-05-23 18:24:56.000000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,50,8915,61,bee,0.9786615720275377,2024-05-23 18:24:58.166667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,20,9901,65,bee,0.9187985749440726,2024-05-23 18:25:31.033333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,50,9869,73,bee,0.9677194019845556,2024-05-23 18:25:29.966667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,45,10431,74,bee,0.946224563187785,2024-05-23 18:25:48.700000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,7,10634,75,bee,0.6939790563084938,2024-05-23 18:25:55.466667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,36,10874,76,bee,0.6320164366452485,2024-05-23 18:26:03.466667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,59,11717,77,bee,0.9210052792964736,2024-05-23 18:26:31.566667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,10,12011,83,bee,0.6245459226961539,2024-05-23 18:26:41.366667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,6,12164,84,bee,0.9221729685578368,2024-05-23 18:26:46.466667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,33,12325,87,bee,0.9200034876370795,2024-05-23 18:26:51.833333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,10,12394,88,bee,0.8602796868230826,2024-05-23 18:26:54.133333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,33,12939,95,bee,0.8340929223047013,2024-05-23 18:27:12.300000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,60,13115,95,bee,0.9145341532767148,2024-05-23 18:27:18.166667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,8,13061,96,bee,0.9671890787412711,2024-05-23 18:27:16.366667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,39,14610,127,bee,0.975125107312907,2024-05-23 18:28:08.000000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,40,16059,142,bee,0.6603700614320707,2024-05-23 18:28:56.300000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,40,16076,143,bee,0.6966420550816879,2024-05-23 18:28:56.866667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,10,16215,143,bee,0.9215344355344357,2024-05-23 18:29:01.500000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,45,16410,146,bee,0.9932794452625896,2024-05-23 18:29:08.000000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,45,16442,147,bee,0.835562342825579,2024-05-23 18:29:09.066667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,9,16726,149,bee,0.8788653350931847,2024-05-23 18:29:18.533333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,9,16739,152,bee,0.7867699523817059,2024-05-23 18:29:18.966667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,19,16798,152,bee,0.940284527330992,2024-05-23 18:29:20.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,19,17141,155,bee,0.8841376541820574,2024-05-23 18:29:32.366667
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Exit,60,17260,157,bee,0.7135810279284158,2024-05-23 18:29:36.333333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,60,17308,157,bee,0.7965614525217438,2024-05-23 18:29:37.933333
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,42,17613,158,bee,0.9976708243791457,2024-05-23 18:29:48.100000
cvprmendels_2024-05-23_18_20_01,cvprmendels,2024-05-23T18:20:01+00:00,Entry,6,17842,160,bee,0.8084142441123356,2024-05-23 18:29:55.733333
